id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,level,dormitory_type,condition_type,data_age,road,house_number,neighbourhood,address,%_above_median,price+renovation,renovation_cost,price_sales
1432400120,2014-11-11,165000.0,3,1.0,1010,7690,1.0,0,0,4,6,1010,0,1958,0,47.4501,-122176.0,nivel_0,apart_or_house,regular,old_house, 124th Avenue Southeast,17012,Renton,"17012, 124th Avenue Southeast, Renton, King County, Washington, 98058, United States",0.0,184800.00000000003,19800.00000000003,212520.00000000003
1432400120,2015-05-08,255000.0,3,1.0,1010,7690,1.0,0,0,4,6,1010,0,1958,0,47.4501,-122176.0,nivel_0,apart_or_house,regular,old_house, 124th Avenue Southeast,17012,Renton,"17012, 124th Avenue Southeast, Renton, King County, Washington, 98058, United States",0.0,285600.0,30600.0,328440.0
2976800360,2015-02-23,335750.0,3,3.0,2400,7260,1.0,0,0,3,7,1440,960,1955,0,47.5045,-122251.0,nivel_1,apart_or_house,regular,old_house, 66th Avenue South,10726,Seattle,"10726, 66th Avenue South, Seattle, King County, Washington, 98178, United States",0.0,376040.00000000006,40290.00000000006,432446.00000000006
6929602721,2015-04-08,95000.0,2,1.0,960,7000,1.0,0,0,3,4,960,0,1918,0,47.3864,-122307.0,nivel_0,apart_or_house,regular,old_house, 21st Avenue South,24003,Highline,"24003, 21st Avenue South, Highline, Des Moines, King County, Washington, 98198, United States",0.0,106400.00000000001,11400.000000000015,122360.00000000001
2206500395,2014-05-15,417000.0,3,1.5,1340,10224,1.0,0,0,4,7,1340,0,1956,0,47.5752,-122157.0,nivel_1,apart_or_house,regular,old_house, 138th Avenue Southeast,3907,Eastgate,"3907, 138th Avenue Southeast, Eastgate, Bellevue, King County, Washington, 98006, United States",0.0,467040.00000000006,50040.00000000006,537096.0
9277200180,2015-04-20,410000.0,3,1.0,1410,5000,1.0,0,0,3,6,980,430,1925,0,47.5769,-122397.0,nivel_1,apart_or_house,regular,old_house, Garlough Avenue Southwest,3019,West Seattle,"3019, Garlough Avenue Southwest, West Seattle, Seattle, King County, Washington, 98116, United States",0.0,459200.00000000006,49200.00000000006,528080.0
1139000072,2015-04-03,325000.0,2,1.5,1180,834,3.0,0,0,3,8,1180,0,2009,0,47.7074,-122356.0,nivel_1,apart_or_house,regular,old_house, Greenwood Avenue North,10717,Seattle,"10717, Greenwood Avenue North, Seattle, King County, Washington, 98133, United States",0.0,364000.00000000006,39000.00000000006,418600.00000000006
7229900975,2014-05-07,314950.0,3,1.0,1040,16986,1.0,0,0,4,7,1040,0,1968,0,47.4812,-122097.0,nivel_0,apart_or_house,regular,old_house, Southeast 135th Street,18227,East Renton Highlands,"18227, Southeast 135th Street, East Renton Highlands, King County, Washington, 98059, United States",0.0,352744.00000000006,37794.00000000006,405655.60000000003
5631500594,2014-09-23,350000.0,3,2.25,1840,9929,1.0,0,0,3,7,1200,640,1987,0,47.7408,-122236.0,nivel_1,apart_or_house,regular,old_house, Northeast 155th Place,7834,Moorlands,"7834, Northeast 155th Place, Moorlands, Kenmore, King County, Washington, 98028, United States",0.0,392000.00000000006,42000.00000000006,450800.00000000006
2887970040,2015-04-08,234950.0,2,2.5,1720,3132,2.0,0,0,3,8,1720,0,1999,0,47.3728,-122157.0,nivel_0,apart_or_house,regular,old_house, Southeast 255th Place,13809,Washington,"13809, Southeast 255th Place, Kent, King County, Washington, 98042, United States",0.0,263144.0,28194.0,302615.6
726049213,2015-03-20,410000.0,4,1.75,2320,7500,1.0,0,0,3,7,1220,1100,1955,0,47.7574,-122343.0,nivel_1,house,regular,old_house, Stone Avenue North,17677,Meridian Park,"17677, Stone Avenue North, Meridian Park, Richmond Highlands, Shoreline, King County, Washington, 98133, United States",0.0,459200.00000000006,49200.00000000006,528080.0
2525310220,2014-10-16,242050.0,3,2.5,2170,9900,1.0,0,0,3,7,1690,480,1980,0,47.3634,-122031.0,nivel_0,apart_or_house,regular,old_house, Southeast 266th Street,23301,Fernwood Estates,"23301, Southeast 266th Street, Fernwood Estates, Danville, Maple Valley, King County, Washington, 98038, United States",0.0,271096.0,29046.0,311760.39999999997
3422049158,2014-07-11,246000.0,3,1.75,1440,11325,1.0,0,0,4,8,1440,0,1966,0,47.3503,-122279.0,nivel_0,apart_or_house,regular,old_house, South 280th Street,4251,Wyngates,"4251, South 280th Street, Wyngates, Auburn, King County, Washington, 98001, United States",0.0,275520.0,29520.0,316848.0
2501600150,2015-03-10,194000.0,4,2.0,1760,7700,1.0,0,0,4,7,1760,0,1962,0,47.3299,-122318.0,nivel_0,house,regular,old_house, 13th Avenue South,30333,Marine Hills,"30333, 13th Avenue South, Marine Hills, Federal Way, King County, Washington, 98003, United States",0.0,217280.00000000003,23280.00000000003,249872.0
2624049103,2015-03-25,449000.0,2,1.0,1250,4576,1.0,0,0,3,6,1040,210,1925,0,47.5387,-122266.0,nivel_1,apart_or_house,regular,old_house, South Myrtle Street,5229,Seattle,"5229, South Myrtle Street, Seattle, King County, Washington, 98118, United States",0.0,502880.00000000006,53880.00000000006,578312.0
968000120,2014-11-12,395000.0,3,2.0,1470,10125,1.0,0,0,4,7,1470,0,1962,0,47.7751,-122222.0,nivel_1,apart_or_house,regular,old_house, Northeast 203rd Place,8827,Bothell,"8827, Northeast 203rd Place, Bothell, King County, Washington, 98011, United States",0.0,442400.00000000006,47400.00000000006,508760.0
7129300175,2014-07-01,406000.0,4,1.0,1580,8475,1.5,0,2,4,7,1580,0,1928,0,47.5104,-122254.0,nivel_1,house,regular,old_house, 64th Avenue South,10041,Rainier Beach,"10041, 64th Avenue South, Rainier Beach, Seattle, King County, Washington, 98178, United States",0.0,454720.00000000006,48720.00000000006,522928.0
3832500790,2015-04-20,309000.0,4,2.0,2240,9240,1.0,0,0,3,7,1120,1120,1968,0,47.3666,-122288.0,nivel_0,house,regular,old_house, South 262nd Street,3510,Washington,"3510, South 262nd Street, Kent, King County, Washington, 98032, United States",0.0,346080.00000000006,37080.00000000006,397992.00000000006
7852180650,2014-07-18,419000.0,3,2.5,1970,4058,2.0,0,0,3,7,1970,0,2004,0,47.5308,-121853.0,nivel_1,apart_or_house,regular,old_house, Southeast Woody Creek,36464,Snoqualmie,"36464, Southeast Woody Creek Lane, Eagle Nest, Snoqualmie, King County, Washington, 98065, United States",0.0,469280.00000000006,50280.00000000006,539672.0
8649400790,2015-01-13,160000.0,3,1.0,1340,18552,1.5,0,0,4,5,1340,0,1935,0,47.7129,-121325.0,nivel_0,apart_or_house,regular,old_house, County,98288,98288,"King County, Washington, 98288, United States",0.0,179200.00000000003,19200.00000000003,206080.00000000003
2473001210,2014-09-16,333000.0,4,1.75,1880,9880,1.0,0,0,4,8,1880,0,1967,0,47.4551,-122151.0,nivel_1,house,regular,old_house, 142nd Place Southeast,16405,Fairwood Greens,"16405, 142nd Place Southeast, Fairwood Greens, Fairwood, Renton, King County, Washington, 98058, United States",0.0,372960.00000000006,39960.00000000006,428904.00000000006
9485700175,2014-09-30,310000.0,2,1.0,860,12160,1.0,0,0,4,6,860,0,1921,0,47.5267,-122361.0,nivel_0,apart_or_house,regular,old_house, Delridge Way Southwest,8455,Highland Park,"8455, Delridge Way Southwest, Highland Park, Seattle, King County, Washington, 98106, United States",0.0,347200.00000000006,37200.00000000006,399280.00000000006
104560540,2014-09-17,310000.0,4,2.75,2370,7320,2.0,0,0,3,7,2370,0,1989,0,47.3071,-122.36,nivel_0,house,regular,old_house, 20th Avenue Southwest,32816,Federal Way,"32816, 20th Avenue Southwest, Federal Way, King County, Washington, 98023, United States",0.0,347200.00000000006,37200.00000000006,399280.00000000006
8161000220,2014-12-27,350000.0,3,2.5,1860,21876,2.0,0,0,3,8,1860,0,1992,0,47.6455,-121901.0,nivel_1,apart_or_house,regular,old_house, Northeast 42nd Street,32878,Carnation,"32878, Northeast 42nd Street, Carnation, King County, Washington, 98014, United States",0.0,392000.00000000006,42000.00000000006,450800.00000000006
2881700522,2015-04-21,438000.0,3,2.25,1820,9150,1.0,0,0,3,7,1320,500,1961,0,47737.0,-122334.0,nivel_1,apart_or_house,regular,old_house, North 149th Lane,2117,Evergreen,"2117, North 149th Lane, Evergreen, Shoreline, King County, Washington, 98133, United States",0.0,490560.00000000006,52560.00000000006,564144.0
179001046,2014-05-08,229000.0,3,2.5,1190,3000,2.0,0,0,3,7,1190,0,2002,0,47.4933,-122275.0,nivel_0,apart_or_house,regular,old_house, 47th Avenue South,12227,Allentown,"12227, 47th Avenue South, Allentown, Tukwila, King County, Washington, 98178, United States",0.0,256480.00000000003,27480.00000000003,294952.0
7562100065,2014-07-25,260000.0,3,2.0,1170,5450,1.0,0,0,5,6,1170,0,1902,0,47.5276,-122273.0,nivel_0,apart_or_house,good,old_house, 48th Avenue South,8411,Rainier Beach,"8411, 48th Avenue South, Rainier Beach, Seattle, King County, Washington, 98118, United States",0.0,260000.0,0.0,312000.0
7211400760,2014-05-28,277000.0,4,1.0,1450,6250,1.0,0,0,3,6,990,460,1964,0,47.5131,-122357.0,nivel_0,house,regular,old_house, 18th Avenue Southwest,10020,White Center,"10020, 18th Avenue Southwest, White Center, Seattle, King County, Washington, 98146, United States",0.0,310240.00000000006,33240.00000000006,356776.00000000006
123039207,2014-12-09,283000.0,4,2.0,2100,8160,1.0,0,0,3,7,1200,900,1959,0,47.5145,-122365.0,nivel_0,house,regular,old_house, 25th Avenue Southwest,9839,Seattle,"9839, 25th Avenue Southwest, Seattle, King County, Washington, 98106, United States",0.0,316960.00000000006,33960.00000000006,364504.00000000006
3426049124,2015-03-18,334000.0,2,1.75,1680,8367,1.0,0,0,3,6,840,840,1914,0,47.6976,-122288.0,nivel_1,apart_or_house,regular,old_house, Northeast 95th Street,3556,Lavilla,"3556, Northeast 95th Street, Lavilla, Alicia Park, Seattle, King County, Washington, 98115, United States",0.0,374080.00000000006,40080.00000000006,430192.00000000006
4222500410,2015-02-26,267000.0,4,1.75,2000,7350,1.0,0,0,3,7,1100,900,1963,0,47.3428,-122303.0,nivel_0,house,regular,old_house, 23rd Place South,28816,Federal Way,"28816, 23rd Place South, Federal Way, King County, Washington, 98003, United States",0.0,299040.0,32040.0,343896.0
6716700325,2014-07-14,385000.0,3,1.0,1030,3000,1.0,0,0,3,7,830,200,1924,0,47.6813,-122317.0,nivel_1,apart_or_house,regular,old_house, Northeast 73rd Street,1009,Green Lake,"1009, Northeast 73rd Street, Green Lake, Seattle, King County, Washington, 98115, United States",0.0,431200.00000000006,46200.00000000006,495880.0
1328340540,2014-05-23,335000.0,4,2.5,1750,8476,1.0,0,0,4,7,1240,510,1983,0,47.4447,-122137.0,nivel_1,house,regular,old_house, Southeast 176th Place,15216,Candlewood,"15216, Southeast 176th Place, Candlewood, Fairwood, Renton, King County, Washington, 98058, United States",0.0,375200.00000000006,40200.00000000006,431480.00000000006
9269200120,2014-10-30,415000.0,3,2.5,1710,4920,2.0,0,0,3,7,1710,0,1990,0,47.5347,-122376.0,nivel_1,apart_or_house,regular,old_house, 35th Avenue Southwest,7524,High Point,"7524, 35th Avenue Southwest, High Point, Westwood, Seattle, King County, Washington, 98126, United States",0.0,464800.00000000006,49800.00000000006,534520.0
3192000085,2014-08-07,180000.0,3,1.0,1010,10215,1.0,0,0,3,6,1010,0,1955,0,47.4872,-122345.0,nivel_0,apart_or_house,regular,old_house, 9th Avenue Southwest,12846,Burien,"12846, 9th Avenue Southwest, Burien, King County, Washington, 98146, United States",0.0,201600.00000000003,21600.00000000003,231840.00000000003
5104520610,2014-07-14,335000.0,4,2.5,1830,4500,2.0,0,0,3,7,1830,0,2004,0,47.3504,-122005.0,nivel_1,house,regular,old_house, Maple Ridge Way,28108,Maple Valley,"28108, Maple Ridge Way Southeast, Maple Woods, Maple Valley, King County, Washington, 98038, United States",0.0,375200.00000000006,40200.00000000006,431480.00000000006
7979900210,2014-08-08,418900.0,3,1.5,1470,11112,1.0,0,0,3,7,1470,0,1954,0,47.7462,-122294.0,nivel_1,apart_or_house,regular,old_house, 33rd Avenue Northeast,16276,Sheridan Beach,"16276, 33rd Avenue Northeast, Sheridan Beach, Lake Forest Park, King County, Washington, 98155, United States",0.0,469168.00000000006,50268.00000000006,539543.2000000001
3343901183,2014-07-09,340000.0,3,1.0,1600,7324,1.0,0,0,4,7,1600,0,1958,0,47.5054,-122.19,nivel_1,apart_or_house,regular,old_house, Aberdeen Avenue Northeast,1496,Kennydale,"1496, Aberdeen Avenue Northeast, Kennydale, Renton, King County, Washington, 98056, United States",0.0,380800.00000000006,40800.00000000006,437920.00000000006
646910150,2015-03-26,183750.0,3,2.5,1770,3451,2.0,0,0,3,7,1770,0,2004,0,47.4325,-122197.0,nivel_0,apart_or_house,regular,old_house, 108th Avenue Southeast,18855,Benson Hill,"18855, 108th Avenue Southeast, Benson Hill, Renton, King County, Washington, 98055, United States",0.0,205800.00000000003,22050.00000000003,236670.00000000003
9407001320,2014-05-22,295000.0,4,2.0,980,10640,1.0,0,0,5,7,980,0,1978,0,47.4462,-121773.0,nivel_0,house,good,old_house, 426th Avenue Southeast,17158,Wilderness Rim,"17158, 426th Avenue Southeast, Wilderness Rim, King County, Washington, 98045, United States",0.0,295000.0,0.0,354000.0
7225000155,2014-06-09,290000.0,4,3.0,2390,4500,2.0,0,0,3,7,2390,0,1974,0,47.4872,-122204.0,nivel_0,house,regular,old_house, Wells Avenue North,312,North Renton,"312, Wells Avenue North, North Renton, Renton, King County, Washington, 98057, United States",0.0,324800.00000000006,34800.00000000006,373520.00000000006
3083000365,2015-05-08,330000.0,4,2.0,1170,4000,1.0,0,0,3,7,1170,0,1955,0,47.5797,-122305.0,nivel_1,house,regular,old_house, 21st Avenue South,2608,Beacon Hill,"2608, 21st Avenue South, Beacon Hill, Seattle, King County, Washington, 98144, United States",0.0,369600.00000000006,39600.00000000006,425040.00000000006
5104220120,2015-01-07,320000.0,4,1.75,1710,10480,1.5,0,0,4,6,1710,0,1969,0,47.4743,-122143.0,nivel_0,house,regular,old_house, 147th Place Southeast,14246,Maplewood Heights,"14246, 147th Place Southeast, Maplewood Heights, Renton, King County, Washington, 98059, United States",0.0,358400.00000000006,38400.00000000006,412160.00000000006
8651430870,2015-03-03,177000.0,3,1.0,870,5200,1.0,0,0,5,6,870,0,1969,0,47.3695,-122081.0,nivel_0,apart_or_house,good,old_house, 196th Avenue Southeast,26017,Timberlane,"26017, 196th Avenue Southeast, Timberlane, Covington, King County, Washington, 98042, United States",0.0,177000.0,0.0,212400.0
721049207,2014-06-19,275000.0,3,1.75,1860,15681,1.0,0,0,4,7,1860,0,1971,0,47.3191,-122339.0,nivel_0,apart_or_house,regular,old_house, Southwest 316th Street,304,The Shores,"304, Southwest 316th Street, The Shores, Federal Way, King County, Washington, 98023, United States",0.0,308000.00000000006,33000.00000000006,354200.00000000006
8074200175,2014-11-06,274000.0,3,1.75,1400,8364,1.0,0,0,4,7,1400,0,1958,0,47.4918,-122178.0,nivel_0,apart_or_house,regular,old_house, Jefferson Avenue Northeast,562,Highlands Park,"562, Jefferson Avenue Northeast, Highlands Park, Renton, King County, Washington, 98056, United States",0.0,306880.00000000006,32880.00000000006,352912.00000000006
2051200506,2015-04-13,390000.0,3,1.0,1190,85226,1.5,0,0,5,5,1190,0,1935,0,47365.0,-122462.0,nivel_1,apart_or_house,good,old_house, 99th Avenue Southwest,26619,Dockton,"26619, 99th Avenue Southwest, Dockton, King County, Washington, 98070, United States",0.0,390000.0,0.0,468000.0
7851200040,2014-12-16,265000.0,3,1.0,960,9748,1.0,0,0,3,5,960,0,1922,0,47.5259,-121815.0,nivel_0,apart_or_house,regular,old_house, Southeast Park Street,39432,Meadowbrook,"39432, Southeast Park Street, Meadowbrook, Snoqualmie, King County, Washington, 98065, United States",0.0,296800.0,31800.0,341320.0
923049110,2015-01-29,168500.0,2,1.0,1020,7742,1.0,0,0,4,6,1020,0,1935,1978,47499.0,-122301.0,nivel_0,apart_or_house,regular,old_house, 25th Avenue South,11607,Boulevard Park,"11607, 25th Avenue South, Boulevard Park, Burien, King County, Washington, 98168, United States",0.0,188720.00000000003,20220.00000000003,217028.00000000003
3329500730,2014-11-11,220000.0,3,1.75,1290,8250,1.0,0,0,3,7,1290,0,1983,0,47.3353,-122.27,nivel_0,apart_or_house,regular,old_house, South 297th Place,5115,Auburn,"5115, South 297th Place, Auburn, King County, Washington, 98001, United States",0.0,246400.00000000003,26400.00000000003,283360.0
5476800201,2014-10-20,295000.0,3,2.0,1830,17321,1.0,0,0,4,7,1100,730,1948,0,47.5072,-122272.0,nivel_0,apart_or_house,regular,old_house, South 107th Street,4910,Tukwila,"4910, South 107th Street, Tukwila, King County, Washington, 98178, United States",0.0,330400.00000000006,35400.00000000006,379960.00000000006
9353300220,2015-04-08,285000.0,3,1.0,950,10723,1.0,0,0,4,6,950,0,1959,0,47.4899,-122133.0,nivel_0,apart_or_house,regular,old_house, 156th Avenue Southeast,12612,Willowbrook,"12612, 156th Avenue Southeast, Willowbrook, Renton, King County, Washington, 98059, United States",0.0,319200.00000000006,34200.00000000006,367080.00000000006
5253300173,2014-10-22,294950.0,3,1.0,1160,8950,1.0,0,0,3,7,1160,0,1968,0,47.7499,-122338.0,nivel_0,apart_or_house,regular,old_house, Wallingford Avenue North,16607,Meridian Park,"16607, Wallingford Avenue North, Meridian Park, Evergreen, Shoreline, King County, Washington, 98133, United States",0.0,330344.00000000006,35394.00000000006,379895.60000000003
2895200150,2014-10-13,230000.0,3,2.0,1410,10625,1.0,0,0,3,7,1410,0,1980,0,47.3649,-122117.0,nivel_0,apart_or_house,regular,old_house, 168th Place Southeast,26501,Covington,"26501, 168th Place Southeast, Covington, King County, Washington, 98042, United States",0.0,257600.00000000003,27600.00000000003,296240.0
1025059186,2014-09-17,438000.0,3,1.75,1990,9885,1.0,0,0,4,7,1030,960,1978,0,47.6722,-122162.0,nivel_1,apart_or_house,regular,old_house, Northeast 75th Street,13354,Strattonwood,"13354, Northeast 75th Street, Strattonwood, Rose Hill, Redmond, King County, Washington, 98052, United States",0.0,490560.00000000006,52560.00000000006,564144.0
797000330,2015-04-02,369900.0,3,1.75,2150,19127,1.0,0,0,3,7,1650,500,1978,0,47.5061,-122324.0,nivel_1,apart_or_house,regular,old_house, 8th Avenue South,10831,Highline,"10831, 8th Avenue South, Highline, Seattle, King County, Washington, 98168, United States",0.0,414288.00000000006,44388.00000000006,476431.2
6403510410,2014-09-05,405000.0,4,2.5,1850,9136,2.0,0,0,3,8,1850,0,1997,0,47.4943,-122157.0,nivel_1,house,regular,old_house, Bremerton Place Northeast,706,Orchards,"706, Bremerton Place Northeast, Orchards, Renton, King County, Washington, 98059, United States",0.0,453600.00000000006,48600.00000000006,521640.0
4324210120,2014-05-27,282000.0,3,2.5,1680,15711,1.0,0,0,3,7,1240,440,1994,0,47423.0,-122171.0,nivel_0,apart_or_house,regular,old_house, Soos Creek Trail,20020,Washington,"20020, Soos Creek Trail, Kent, King County, Washington, 98031, United States",0.0,315840.00000000006,33840.00000000006,363216.00000000006
6381500450,2014-11-04,380950.0,2,1.0,1430,7819,1.0,0,0,3,7,1110,320,1944,0,47.7307,-122302.0,nivel_1,apart_or_house,regular,old_house, 25th Avenue Northeast,14023,Kenwood,"14023, 25th Avenue Northeast, Kenwood, Lake City, Seattle, King County, Washington, 98125, United States",0.0,426664.00000000006,45714.00000000006,490663.60000000003
7609700065,2014-06-30,349810.0,3,1.0,960,8855,1.0,0,0,4,7,960,0,1958,0,47.7689,-122328.0,nivel_1,apart_or_house,regular,old_house, Northeast 193rd Street,235,Shoreline,"235, Northeast 193rd Street, Shoreline, King County, Washington, 98155, United States",0.0,391787.2,41977.20000000001,450555.27999999997
3331001765,2014-09-23,335000.0,3,1.0,2130,3825,1.5,0,0,3,7,2130,0,1917,0,47.5506,-122281.0,nivel_1,apart_or_house,regular,old_house, 42nd Avenue South,5719,Brighton,"5719, 42nd Avenue South, Brighton, Rainier Valley, Seattle, King County, Washington, 98118, United States",0.0,375200.00000000006,40200.00000000006,431480.00000000006
7883603965,2015-02-12,315000.0,4,2.0,1210,4250,1.0,0,0,4,7,1210,0,1941,0,47.5275,-122321.0,nivel_0,house,regular,old_house, South Sullivan Street,842,South Park,"842, South Sullivan Street, South Park, Seattle, King County, Washington, 98108, United States",0.0,352800.00000000006,37800.00000000006,405720.00000000006
7937600087,2014-12-09,405000.0,6,2.0,2800,29985,1.0,0,0,5,7,1400,1400,1954,0,47.4398,-122.08,nivel_1,house,good,old_house, 196th Avenue Southeast,18115,Maple Valley Heights,"18115, 196th Avenue Southeast, Maple Valley Heights, Renton, King County, Washington, 98058, United States",0.0,405000.0,0.0,486000.0
3654800040,2015-04-24,295000.0,3,2.5,1570,6932,2.0,0,0,3,7,1570,0,1993,0,47.3902,-122049.0,nivel_0,apart_or_house,regular,old_house, Southeast 236th Place,21846,Jaqueline Meadows,"21846, Southeast 236th Place, Jaqueline Meadows, Wilderness Village, Maple Valley, King County, Washington, 98038, United States",0.0,330400.00000000006,35400.00000000006,379960.00000000006
8039900360,2014-07-08,383000.0,3,2.25,2090,15000,1.0,0,0,3,7,2090,0,1961,0,47.4885,-121783.0,nivel_1,apart_or_house,regular,old_house, Riverside Drive Southeast,776,North Bend,"776, Riverside Drive Southeast, North Bend, King County, Washington, 98045, United States",0.0,428960.00000000006,45960.00000000006,493304.0
3876540410,2015-04-13,242000.0,3,2.25,1690,7292,1.0,0,0,3,7,1250,440,1985,0,47.2639,-122303.0,nivel_0,apart_or_house,regular,old_house, 26th Drive South,37620,Federal Way,"37620, 26th Drive South, Federal Way, King County, Washington, 98003, United States",0.0,271040.0,29040.0,311696.0
7230300610,2015-04-03,352500.0,3,1.5,1470,17577,1.0,0,0,5,7,1470,0,1967,0,47.4695,-122116.0,nivel_1,apart_or_house,good,old_house, 169th Avenue Southeast,14727,Renton,"14727, 169th Avenue Southeast, Renton, King County, Washington, 98059, United States",0.0,352500.0,0.0,423000.0
1180005280,2014-07-23,239950.0,4,1.0,1460,6000,1.0,0,0,4,7,730,730,1941,0,47.4952,-122224.0,nivel_0,house,regular,old_house, South 120th Street,8541,Seattle,"8541, South 120th Street, Seattle, King County, Washington, 98178, United States",0.0,268744.0,28794.0,309055.6
6121800065,2014-11-04,289000.0,3,1.75,1580,9750,1.0,0,0,5,7,1580,0,1954,0,47427.0,-122331.0,nivel_0,apart_or_house,good,old_house, 4th Avenue South,19601,North Hill,"19601, 4th Avenue South, North Hill, Des Moines, King County, Washington, 98148, United States",0.0,289000.0,0.0,346800.0
4427100145,2015-03-23,424000.0,3,1.5,1230,7200,1.0,0,0,3,7,1230,0,1953,0,47.7281,-122311.0,nivel_1,apart_or_house,regular,old_house, 16th Avenue Northeast,13552,Lake City,"13552, 16th Avenue Northeast, Lake City, Seattle, King County, Washington, 98125, United States",0.0,474880.00000000006,50880.00000000006,546112.0
7227800065,2014-10-16,199000.0,4,2.0,1440,9477,1.0,0,0,3,5,1440,0,1943,0,47.5093,-122182.0,nivel_0,house,regular,old_house, Harrington Circle Northeast,1908,Renton,"1908, Harrington Circle Northeast, Renton, King County, Washington, 98056, United States",0.0,222880.00000000003,23880.00000000003,256312.0
1430800258,2014-05-27,244000.0,3,1.0,910,5250,1.0,0,0,4,6,910,0,1971,0,47.4729,-122352.0,nivel_0,apart_or_house,regular,old_house, Southwest 146th Street,1256,Burien,"1256, Southwest 146th Street, Burien, King County, Washington, 98166, United States",0.0,273280.0,29280.0,314272.0
7454001075,2014-06-18,240000.0,2,1.0,670,10920,1.0,0,0,3,6,670,0,1942,0,47.5128,-122372.0,nivel_0,apart_or_house,regular,old_house, 31st Avenue Southwest,10030,Arroyo Heights,"10030, 31st Avenue Southwest, Arroyo Heights, Arbor Heights, Seattle, King County, Washington, 98146, United States",0.0,268800.0,28800.0,309120.0
2310040230,2014-05-20,350000.0,4,2.25,2220,6953,2.0,0,0,4,8,2220,0,1999,0,47.3509,-122041.0,nivel_1,house,regular,old_house, Southeast 279th Street,22507,Elk Run,"22507, Southeast 279th Street, Elk Run, Maple Valley, King County, Washington, 98038, United States",0.0,392000.00000000006,42000.00000000006,450800.00000000006
1727500230,2014-11-19,415000.0,3,1.75,1640,6435,1.0,0,0,3,7,1190,450,1972,0,47.7197,-122217.0,nivel_1,apart_or_house,regular,old_house, Northeast 133rd Street,9302,Finn Hill,"9302, Northeast 133rd Street, Finn Hill, Kirkland, King County, Washington, 98034, United States",0.0,464800.00000000006,49800.00000000006,534520.0
3874900205,2015-04-14,378510.0,2,1.0,770,5185,1.0,0,0,3,7,770,0,1947,0,47.5459,-122379.0,nivel_1,apart_or_house,regular,old_house, 37th Avenue Southwest,6318,High Point,"6318, 37th Avenue Southwest, High Point, Delridge, Seattle, King County, Washington, 98126, United States",0.0,423931.2,45421.20000000001,487520.88
7972602510,2014-10-06,379900.0,2,1.5,1140,7620,1.0,0,0,4,6,1140,0,1925,0,47.5277,-122351.0,nivel_1,apart_or_house,regular,old_house, 12th Avenue Southwest,8419,Highland Park,"8419, 12th Avenue Southwest, Highland Park, Seattle, King County, Washington, 98106, United States",0.0,425488.00000000006,45588.00000000006,489311.2
7349650330,2014-06-09,270000.0,4,2.75,1990,7252,1.0,0,0,3,7,1270,720,1999,0,47.2839,-122202.0,nivel_0,house,regular,old_house, V Court Southeast,2820,Forrest Villa,"2820, V Court Southeast, Forrest Villa, Auburn, King County, Washington, 98002, United States",0.0,302400.0,32400.0,347760.0
9211520150,2014-05-28,236000.0,4,2.25,1830,9485,1.0,0,0,4,7,1200,630,1989,0,47.2995,-122387.0,nivel_0,house,regular,old_house, Southwest 337th Place,4229,Federal Way,"4229, Southwest 337th Place, Federal Way, King County, Washington, 98023, United States",0.0,264320.0,28320.0,303968.0
3438501020,2014-11-05,308500.0,2,2.0,840,14564,1.5,0,0,5,6,840,0,1942,0,47.5499,-122.36,nivel_0,apart_or_house,good,old_house, 21st Avenue Southwest,5903,Delridge,"5903, 21st Avenue Southwest, Delridge, Seattle, King County, Washington, 98106, United States",0.0,308500.0,0.0,370200.0
7459810210,2014-10-02,299000.0,4,2.25,2050,26000,2.0,0,0,4,8,2050,0,1977,0,47.3423,-122063.0,nivel_0,house,regular,old_house, 210th Avenue Southeast,28835,Washington,"28835, 210th Avenue Southeast, Kent, King County, Washington, 98042, United States",0.0,334880.00000000006,35880.00000000006,385112.00000000006
4032500035,2014-09-13,295000.0,2,1.75,1560,43748,2.0,0,0,3,8,1560,0,1967,2000,47.5729,-121676.0,nivel_0,apart_or_house,regular,old_house, County,0,0,"King County, Washington, United States",0.0,330400.00000000006,35400.00000000006,379960.00000000006
8018600880,2014-06-11,110000.0,2,1.0,800,15000,1.0,0,0,3,6,800,0,1927,0,47.4932,-122316.0,nivel_0,apart_or_house,regular,old_house, 14th Avenue South,12231,Boulevard Park,"12231, 14th Avenue South, Boulevard Park, Burien, King County, Washington, 98168, United States",0.0,123200.00000000001,13200.000000000015,141680.0
2807100156,2014-07-03,295950.0,2,1.0,1190,6200,1.0,0,0,3,7,1190,0,1948,0,47.7634,-122.34,nivel_0,apart_or_house,regular,old_house, 185th St,185,Richmond Highlands,"N 185th St & Ashworth Ave N, North 185th Street, Richmond Highlands, Shoreline, King County, Washington, 98133-6124, United States",0.0,331464.00000000006,35514.00000000006,381183.60000000003
2112700845,2014-05-28,270000.0,3,1.75,1300,4127,1.0,0,0,4,6,650,650,1918,1953,47.5353,-122352.0,nivel_0,apart_or_house,regular,old_house, 13th Avenue Southwest,7501,Highland Park,"7501, 13th Avenue Southwest, Highland Park, Seattle, King County, Washington, 98106, United States",0.0,302400.0,32400.0,347760.0
